scenario,step,G_gas,y_CO2,rl_capture,rl_energy,rl_L,rl_alpha,rl_T,rl_Tic,rl_flood,rl_reward,pid_capture,pid_energy,pid_L,pid_alpha,pid_T,pid_Tic,pid_flood
2,29,1.0,0.16,99.34042358398438,3.836578845977783,4.6145287310184795,0.1802028460364753,35.89318324646494,49.152486926785755,0.6175984590044323,1.0712285420984688,92.90638732910156,3.7204837799072266,4.913043275996206,0.2940336500477517,42.684844166747084,38.0,0.6308835160632174
2,30,1.0,0.16,99.359130859375,3.8342249393463135,4.587919552217044,0.18016227682918023,36.04825633262541,49.36436519508932,0.6172514803552975,1.0718051306843215,86.29978942871094,3.680283308029175,4.548855276852288,0.2941587224063654,42.27135446404981,38.0,0.6228988497580392
2,31,1.0,0.16,99.38477325439453,3.831712245941162,4.558860781517372,0.1801298214633442,36.159281235473586,49.523273896316994,0.6168023338077343,1.0725715584153426,96.80107116699219,3.779883861541748,5.309655043780432,0.28162364540556106,39.78802708554053,38.0,0.6357612975513645
2,32,1.0,0.16,99.40965270996094,3.829113483428955,4.530793692238957,0.18010385717067534,36.234672005896634,49.642455422237745,0.6163306507861482,1.0733201237289458,75.48609161376953,3.6705126762390137,4.206436695853622,0.29796121490843325,43.31989244902026,38.0,0.6172367396444602
2,33,1.0,0.16,99.4314956665039,3.8267579078674316,4.506172431801975,0.18008308573654028,36.28550440149996,49.73184156667831,0.6158990224529136,1.0739792493373534,98.06065368652344,3.9707672595977783,6.468186213855742,0.2743689719267466,36.65994622451013,38.0,0.6572887112459653
2,34,1.0,0.16,99.44872283935547,3.824885129928589,4.486761710408807,0.18006646858923223,36.32236151994513,49.79888117500873,0.6155553180071729,1.0744993093198112,93.5306625366211,3.7223849296569824,4.978790809237162,0.29549517754139726,42.71656006446454,38.0,0.6322784771141652
2,35,1.0,0.16,99.46040344238281,3.8236470222473145,4.473635938507637,0.18005317487138578,36.3536246006439,49.84916088125655,0.6153308074151781,1.074850873308587,83.4218521118164,3.669562339782715,4.4853725125545925,0.2966442407880006,42.52956127460287,38.0,0.6218999345562404
2,36,1.0,0.16,99.46624755859375,3.8231050968170166,4.467132081293278,0.1800425398971086,36.38492722655956,49.886870660942414,0.615238746465852,1.0750243206406715,97.69973754882812,3.847371816635132,5.821791971667254,0.2765266078403614,38.656099912203786,38.0,0.6454215860151007
2,37,1.0,0.16,99.46661376953125,3.823232412338257,4.46688222327379,0.18003403191768688,36.41936070115926,49.91515299570681,0.6152753849892088,1.075030027748003,83.91770935058594,3.6791467666625977,4.5478613144448365,0.29611169154572664,43.21672392918539,38.0,0.6239979901945523
2,38,1.0,0.16,99.46233367919922,3.8239352703094482,4.471952164552593,0.18002722553414952,36.45805025155501,49.93636474678011,0.6154234411472366,1.0748931175041363,97.73345184326172,3.8586719036102295,5.887428528884448,0.27607163167896415,38.95381942308879,38.0,0.6472476301456584
2,39,1.0,0.16,99.45452880859375,3.825075149536133,4.481053227563357,0.18002178042731962,36.50082347988539,49.95227356008508,0.6156570760617106,1.0746479526751522,84.39547729492188,3.6844632625579834,4.591619019256299,0.29627726078750727,43.42359531182515,38.0,0.6251368837594862
2,40,1.0,0.16,99.44451141357422,3.8264966011047363,4.492771922303342,0.1800174243418557,36.546807191704474,49.96420517006381,0.6159471175401434,1.0743345824927029,97.48085021972656,3.842452049255371,5.795517568420214,0.2779977088985605,39.34033597836131,38.0,0.6457033782089799
2,41,1.0,0.16,99.43343353271484,3.828052520751953,4.505770070273415,0.18001393947348454,36.59487958550317,49.97315387754786,0.6162655424447712,1.0739885472227761,82.12295532226562,3.6748242378234863,4.530345045613476,0.29787234314423905,43.58011176054296,38.0,0.6240620907807587
2,42,1.0,0.16,99.42231750488281,3.829617738723755,4.518925203184277,0.18001115157878764,36.643966317734936,49.97986540816089,0.6165886189640187,1.0736412033059188,97.92317962646484,3.9059462547302246,6.132925749810026,0.2746712937048444,38.565533861838865,38.0,0.6522085435028712
2,43,1.0,0.16,99.41189575195312,3.83109974861145,4.531403835357884,0.1800089212630301,36.69320228164982,49.98489905612067,0.6168985807524971,1.073315097655738,87.76820373535156,3.7045023441314697,4.7552838332066845,0.2957370349638755,43.53133012519433,38.0,0.6286302422148075
2,44,1.0,0.16,99.40263366699219,3.8324387073516846,4.542675114520994,0.1800071370104241,36.74199235686084,49.9886742920905,0.6171840047262195,1.0730245790945925,96.39330291748047,3.756263017654419,5.242926852346123,0.2863531655687567,40.90950566165722,38.0,0.635694891885398
2,45,1.0,0.16,99.3947525024414,3.8336076736450195,4.5524811935953675,0.18000570960833928,36.790006421809,49.991505719067874,0.617439244275902,1.0727764083123592,71.25259399414062,3.6778721809387207,4.1619512348974155,0.3027155799403569,43.914293960894526,38.0,0.6170124266602477
2,46,1.0,0.16,99.38829040527344,3.8346035480499268,4.56078314441988,0.18000456768667142,36.83713671067958,49.993629289300905,0.6176633179821849,1.0725716891183086,97.91227722167969,3.95880389213562,6.4293492474343354,0.2781724639522855,36.95714698044726,38.0,0.6567534603283768
2,47,1.0,0.16,99.38311004638672,3.8354392051696777,4.567697795330148,0.18000365414933714,36.883439802407494,49.99522196697568,0.6178585858859368,1.0724063379105038,90.63544464111328,3.7201151847839355,4.952899498289558,0.2985379711618284,43.20464427574609,38.0,0.6323056655573219
2,48,1.0,0.16,99.3790283203125,3.8361399173736572,4.573437195419379,0.1800029233194697,36.92907748223805,49.996416475231754,0.618029467096055,1.0722746468648183,95.49227142333984,3.723442316055298,4.972561355793299,0.2928102048103221,41.63187669567334,38.0,0.6308446307847182
2,49,1.0,0.16,99.37581634521484,3.836735248565674,4.578258415782854,0.18000233865557577,36.97426448316109,49.99731235642382,0.6181813669884145,1.0721695532337066,67.98185729980469,3.6730337142944336,3.981707570528866,0.30304928689513266,43.487178963681394,38.0,0.6129484150804367
2,50,1.0,0.16,99.37254333496094,3.8373122215270996,4.58242534231769,0.18000187092446063,37.019227385617704,49.99798426731786,0.6183198558834739,1.0720634513559963,97.92427825927734,3.9407193660736084,6.316465935863692,0.2784394295161061,36.7435894818407,38.0,0.653916994587783
2,51,1.0,0.16,99.36886596679688,3.8379111289978027,4.58618330856414,0.1800014967395685,37.06416920577358,49.998488200488396,0.6184501120524637,1.0719458873764989,89.3731918334961,3.7097625732421875,4.877643957242462,0.2987515436128849,42.949363748793886,38.0,0.6304245098530499
2,52,1.0,0.16,99.3653564453125,3.8384897708892822,4.5897389271209725,0.1800011973916548,37.10925384101083,49.9988661503663,0.6185764934547336,1.071833455838899,96.41638946533203,3.766374111175537,5.317734521299663,0.2867603962672611,40.56857149231686,38.0,0.6368535116874192
2,53,1.0,0.16,99.36187744140625,3.839064359664917,4.593254205640825,0.18000095791332382,37.154606041277745,49.99914961277472,0.6187024166330163,1.0717219718275166,76.46306610107422,3.667436361312866,4.2118230141997755,0.2972408640108792,42.98152543121703,38.0,0.6169492137970145
2,54,1.0,0.16,99.35831451416016,3.8396501541137695,4.596856101018967,0.18000076633065906,37.20030832838406,49.999362209581044,0.618830543964681,1.0716078896039005,98.09001159667969,3.973679780960083,6.47736900902462,0.27379269120870336,36.49076271560851,38.0,0.6572816112877352
2,55,1.0,0.16,99.3545913696289,3.840257167816162,4.600639636674048,0.18000061306452725,37.24640758609469,49.99952165718578,0.6189628533890937,1.0714888509985017,95.03559875488281,3.7330777645111084,4.98491267268308,0.29319922559879863,42.26614265693756,38.0,0.631876583255993
2,56,1.0,0.16,99.35064697265625,3.8408925533294678,4.604669920509736,0.1800004904516218,37.292922909343964,49.99964124288934,0.6191006877084971,1.07136299828997,80.51422882080078,3.6630070209503174,4.330935637582991,0.29597908873099205,42.638186837501976,38.0,0.6189291590398578
2,57,1.0,0.16,99.34645080566406,3.8415591716766357,4.608985430477845,0.18000039236129745,37.33985316100082,49.999730932167004,0.61924482922457,1.0712294267691347,98.08612060546875,3.959941864013672,6.403080932054025,0.27278327098479366,37.13348760667823,38.0,0.6564487134873705
2,58,1.0,0.16,99.34198760986328,3.8422610759735107,4.61360241467177,0.18000031388903795,37.38718386086877,49.99979819912525,0.6193955961573694,1.07108759700752,94.55127716064453,3.7262163162231445,4.935387288036017,0.2922178216218193,42.46400618584644,38.0,0.6310962477716076
2,59,1.0,0.16,99.33873748779297,3.8428564071655273,4.618520245539938,0.18000025111123036,37.434892474204574,49.99984864934394,0.6195529565177688,1.0709815117284118,80.26309204101562,3.663452386856079,4.315476748746017,0.29548752939218204,42.71337115780359,38.0,0.6187140216294562
3,0,0.8,0.08,95.29256439208984,4.354344844818115,4.993139306704204,0.26702887010574344,39.69444526359439,38.06982156075537,0.5033183933442548,0.9435233499173908,93.40331268310547,4.06212854385376,4.060304972330729,0.2820817932128907,42.13948421478271,38.0,0.49047747278598763
3,1,0.8,0.08,95.79511260986328,4.3326287269592285,4.9187770005729465,0.2613562110424042,39.19103332795203,38.182743405457586,0.5016362464880485,0.9615553919818622,92.75508117675781,4.000984191894531,3.8053726874457467,0.2878333850097657,42.3902979850769,38.0,0.4866931072562743
3,2,0.8,0.08,96.43648529052734,4.302942276000977,4.763258122183658,0.25357522848129277,38.61183060798794,38.325539352488704,0.4985755491223197,0.9793858280797082,91.98213958740234,3.952881336212158,3.633995864303024,0.2928925350341797,42.53267970085144,38.0,0.48415065383452416
3,3,0.8,0.08,97.13080596923828,4.2467145919799805,4.538362840995377,0.2442767920722962,38.04548676358536,38.494741316506406,0.4944522544841525,0.9993790643730569,91.50377655029297,3.938265085220337,3.5873177384741513,0.2964461203125,42.4617418050766,38.0,0.48334623829597156
3,4,0.8,0.08,97.77272033691406,4.18493127822876,4.263400814722105,0.23397223898811345,37.55127809592523,38.6927422598892,0.4896742448333426,1.0182274015660477,91.1657485961914,3.934096574783325,3.5800859101220905,0.2992429497167969,42.380046164989466,38.0,0.48314072770991406
3,5,0.8,0.08,98.24359893798828,4.120863914489746,3.9588265414305024,0.22317779119049075,37.162479691323824,38.923513032748815,0.4846247229918644,1.0327241589945335,90.95680236816406,3.9355885982513428,3.592342277076836,0.3011243463457031,42.30660251975059,38.0,0.48324662950518416
3,6,0.8,0.08,98.61729431152344,4.045316219329834,3.6410923944756384,0.2145422329523926,36.892135193629656,39.19060823805967,0.479567574756573,1.0450898072012311,90.82122802734375,3.9377644062042236,3.6049339138845573,0.3023467823744141,42.26471807658672,38.0,0.4833915348481702
3,7,0.8,0.08,98.81053161621094,3.974165916442871,3.3227842232813436,0.2076337863619141,36.73255878922646,39.49642086671918,0.47469188523932837,1.0525809790995515,90.72793579101562,3.9390833377838135,3.612534627078637,0.30313716100695315,42.24966784566641,38.0,0.4834881546754981
3,8,0.8,0.08,98.86466217041016,3.8976073265075684,3.012746970271402,0.20210702908953126,36.6599389140174,39.840298574582704,0.47010183243149584,1.056581355055218,90.6610107421875,3.9392659664154053,3.6140726147483884,0.30363710917665626,42.25372300669551,38.0,0.4835118955822651
3,9,0.8,0.08,98.98944091796875,3.8368241786956787,2.714139622393802,0.197685623271625,36.645905455698085,40.2195638866469,0.46580715126758376,1.0619204174923806,90.61100006103516,3.938386917114258,3.609922158611556,0.30394053450929376,42.270701148733494,38.0,0.48346207216412956
3,10,0.8,0.08,99.03998565673828,3.7994203567504883,2.476093081595868,0.1941484986173,36.6614276292421,40.630420482810194,0.46246267997305646,1.0645087211579483,90.57222747802734,3.9365170001983643,3.6010394651974176,0.3041100234326303,42.29600559603423,38.0,0.4833486435787383
3,11,0.8,0.08,99.07254028320312,3.7764663696289062,2.3173953877305786,0.19131879889384,36.68262193355076,41.06749814220209,0.46027201931648987,1.0661376867414594,90.54765319824219,3.934688091278076,3.5923550658282264,0.30418807367774486,42.316763097699734,38.0,0.48323473684976004
3,12,0.8,0.08,99.11570739746094,3.7596023082733154,2.211596925153719,0.189055039115072,36.69467201178577,41.52521121757432,0.4588235508723261,1.0678411695858485,90.5403060913086,3.9340474605560303,3.5893687601126976,0.3042168743474693,42.32083443733863,38.0,0.48319273165133014
3,13,0.8,0.08,99.1368408203125,3.745706081390381,2.141064616769146,0.18724403129205758,36.69045644906191,41.998099460320205,0.45785403992106033,1.068862608803733,90.5364761352539,3.9337024688720703,3.587783264798439,0.3042350503812958,42.32195801304188,38.0,0.4831694531902951
3,14,0.8,0.08,99.13343811035156,3.7387239933013916,2.0940430778460972,0.18579522503364607,36.66819539899393,42.4809351212282,0.45719437779932826,1.069005786086194,90.53492736816406,3.9335546493530273,3.587119690366928,0.304244870139021,42.32163460039301,38.0,0.48315896174093975
3,15,1.25,0.16,45.909889221191406,3.620053768157959,2.0626953852307315,0.18463618002691684,36.62857366516448,42.968936641439726,0.7136486214054774,0.20676797533418093,47.02779769897461,3.6390275955200195,3.586807770059072,0.30425116039344335,42.32117935311399,38.0,0.7549277158415543
3,16,1.25,0.16,45.70499801635742,3.621065855026245,2.0480044703272657,0.18370894402153348,36.62269681587446,43.394739275369744,0.713333765647443,0.20373580649807654,67.16877746582031,3.635749340057373,4.0554884079178946,0.27940092831475466,36.160589676556995,38.0,0.7574527762488036
3,17,1.25,0.16,48.64407730102539,3.6268179416656494,2.1465957621294707,0.18296715521722678,36.63510810298661,43.767369197825865,0.7154813869950354,0.23154862159117426,87.02184295654297,3.6303279399871826,4.485312645483647,0.25952074265180375,33.0802948382785,38.0,0.7635852534546779
3,18,1.25,0.16,56.0444221496582,3.644487142562866,2.400117379314929,0.18237372417378142,36.56439580579196,44.10181705711057,0.7209085392602362,0.3087709459365787,90.7391357421875,3.643613815307617,4.792193853092614,0.2587927690482008,36.13568021790634,38.0,0.7759212019987588
3,19,1.25,0.16,66.71063995361328,3.683577060699463,2.8020719082900087,0.18189897933902513,36.327779880244755,44.424028340226194,0.7295063296198097,0.43868886686207065,93.9046859741211,3.6633453369140625,4.973645335461394,0.25799940383719344,37.60533457764214,38.0,0.782829097867304
3,20,1.25,0.16,81.80103302001953,3.691572666168213,3.310046690073159,0.1815191834712201,35.92185043053911,44.76365295946284,0.7405218299875127,0.6627023886192183,82.84931182861328,3.6812822818756104,4.663410651700826,0.2637707694076454,39.44368043426785,38.0,0.777623463256155
3,21,1.25,0.16,97.0264892578125,3.7069778442382812,3.865463696745731,0.18121534677697607,35.421679121322114,45.14724361356112,0.7528832056581624,1.014635489634642,96.58563232421875,3.6667983531951904,4.82328888239712,0.2470166155261163,35.74748070480482,38.0,0.776260110741936
3,22,1.25,0.16,99.30933380126953,3.7566587924957275,4.357548924261472,0.18097227742158084,34.926492983415315,45.5997935148404,0.7641206413718008,1.0729444854931343,66.38465118408203,3.6588940620422363,3.8821925882647466,0.26427908526757277,40.208935703049384,38.0,0.7593906505797633
3,23,1.25,0.16,99.48651123046875,3.7790322303771973,4.6953781948931095,0.18077782193726466,34.568268562171404,46.11623240633502,0.772012798609315,1.0766478203121574,85.28649139404297,3.650862216949463,4.287506915492118,0.24742326821405822,35.10446785152469,38.0,0.7618978784035771
3,24,1.25,0.16,99.55571746826172,3.788590431213379,4.927669666376677,0.18062225754981173,34.40537091506076,46.68048917128663,0.7776678311434777,1.0782667824138326,92.6103515625,3.6499741077423096,4.655799182155288,0.2459577368856997,36.55581935972231,38.0,0.7732624200240586
3,25,1.25,0.16,99.61070251464844,3.7944226264953613,5.085737267583826,0.18049780603984938,34.425733874893695,47.27103806472585,0.7817686661597546,1.079723694120433,85.01553344726562,3.6756114959716797,4.526150209571624,0.25291643670094255,38.74082223937043,38.0,0.7732216045415758
3,26,1.25,0.16,99.5667953491211,3.8008992671966553,5.190691712706308,0.1803982448318795,34.574397722430035,47.86832368792419,0.7847261624701262,1.0784190651192,97.06250762939453,3.681124448776245,4.743893225616242,0.2393200756302853,36.30545979522232,38.0,0.7751883780811004
3,27,1.25,0.16,99.53063201904297,3.8076608180999756,5.257696285676263,0.18031859586550358,34.78242108560329,48.40124276594314,0.78680226772819,1.0772462028215,67.16790771484375,3.659149169921875,3.829262150410828,0.25839986543586885,40.528130631558916,38.0,0.7586443991236627
3,28,1.25,0.16,99.49945068359375,3.811849355697632,5.298227928837901,0.18025487669240287,34.98875042637425,48.80093207445735,0.7881889949016665,1.0762745625725403,86.06709289550781,3.6570873260498047,4.245013205710006,0.24271989234869507,35.26406531577946,38.0,0.7611490259588676
3,29,1.25,0.16,99.48433685302734,3.814133405685425,5.3211486294927,0.18020390135392228,35.15249375593656,49.10069905584301,0.7890488666322157,1.0757939698536707,92.62383270263672,3.6553642749786377,4.623552221485215,0.24344293658403418,36.869599415091876,38.0,0.7729556739823992
3,30,1.25,0.16,99.478271484375,3.815195322036743,5.33317603489016,0.1801631210831378,35.25492359821123,49.32552429188226,0.7895266893116134,1.0755988431488475,85.98670959472656,3.675729990005493,4.528155806348217,0.25062471059535235,38.84489663900345,38.0,0.7734560921015398
3,31,1.25,0.16,99.47858428955078,3.8156981468200684,5.339158412320426,0.18013049686651025,35.2953559320066,49.494143218911695,0.7897481850415307,1.0755939469039673,96.7961196899414,3.6810147762298584,4.742814605801428,0.23942365458468032,36.72067696482643,38.0,0.7757927078266719
3,32,1.25,0.16,99.48269653320312,3.8159940242767334,5.342340489776601,0.1801043974932082,35.28445839982572,49.62060741418377,0.7898153524721807,1.0756963700314577,67.4520263671875,3.6599152088165283,3.8285430705342853,0.257454927085713,40.54968613103382,38.0,0.7586691088763383
3,33,1.25,0.16,99.48836517333984,3.816187858581543,5.3446735677837465,0.18008351799456657,35.23774486318277,49.71545556063783,0.7898039171200699,1.0758420035128449,86.31267547607422,3.6575727462768555,4.243960175553898,0.24196394166857038,35.27484306551691,38.0,0.7611479878415701
3,34,1.25,0.16,99.49454498291016,3.8164124488830566,5.347151013928711,0.18006681439565325,35.170754123497986,49.78659167047837,0.7897644333593494,1.075999038371131,92.63573455810547,3.6563198566436768,4.622515469416785,0.24321569374012975,36.945772858747226,38.0,0.7730477386681913
3,35,1.25,0.16,99.50045776367188,3.8167176246643066,5.3501272039828995,0.1800534515165226,35.09622806171898,49.83994375285878,0.7897262281817435,1.0761458772554031,86.18624114990234,3.6758005619049072,4.5334290446339764,0.25037324774112724,38.869622955862866,38.0,0.7736290219960809
3,36,1.25,0.16,99.50566101074219,3.8171024322509766,5.353585903404502,0.18004276121321808,35.0229977744213,49.87995781464409,0.7897027289183779,1.0762712755364345,96.75341033935547,3.681027412414551,4.745802944009483,0.2396167866694643,36.8069718172869,38.0,0.7759977772475818
3,37,1.25,0.16,99.5100326538086,3.817539691925049,5.357341220618117,0.18003420897057446,34.95605186431439,49.909968360983065,0.7896968684314505,1.0763730019304565,67.70891571044922,3.66131329536438,3.8427734043233794,0.2574271176900636,40.55971721662685,38.0,0.7590278172632849
3,38,1.25,0.16,99.51355743408203,3.8179996013641357,5.361170252687946,0.18002736717645956,34.89726119378001,49.9324762707373,0.7897057152495582,1.0764515481040524,86.53060913085938,3.65748929977417,4.253245623736451,0.24194169415205088,35.279858608313425,38.0,0.7613830874488874
3,39,1.25,0.16,99.51640319824219,3.8184540271759033,5.364887197961975,0.18002189374116764,34.84634237914056,49.94935720305297,0.7897239348577142,1.076512196140118,92.60365295410156,3.6568312644958496,4.628602780066475,0.24353100729917979,37.010739049945286,38.0,0.7732958804651451
3,40,1.25,0.16,99.51873779296875,3.8188858032226562,5.3683737008070205,0.1800175149929341,34.801784216382956,49.96201790228973,0.7897460412447198,1.0765599273389457,86.51470947265625,3.6760458946228027,4.5507402729740045,0.25046132927684384,38.87212634565135,38.0,0.7740675993592484
3,41,1.25,0.16,99.52076721191406,3.8192851543426514,5.371580732720271,0.1800140119943473,34.76159030941941,49.971513426717294,0.7897676118987592,1.0766005528479328,96.67999267578125,3.6811423301696777,4.757308488744424,0.24035702118514696,36.93380525351415,38.0,0.7764745266637471
3,42,1.25,0.16,99.52263641357422,3.819650411605835,5.374515127087133,0.18001120959547784,34.72379081834886,49.97863507003797,0.7897857369771789,1.0766380186470865,68.18746185302734,3.6641464233398438,3.875097342105658,0.2577117155809301,40.56729630351489,38.0,0.7598176640225496
3,43,1.25,0.16,99.52446746826172,3.8199877738952637,5.377220453194732,0.18000896767638228,34.6867375934908,49.983976302528475,0.7897989793287741,1.0766753966244718,86.93740844726562,3.657090425491333,4.27469131226768,0.24216937246474407,35.28364815175745,38.0,0.761911763948464
3,44,1.25,0.16,99.52632141113281,3.820302963256836,5.37975840891646,0.1800071741411058,34.64922815432966,49.98798222689636,0.789807079156611,1.0767141365286317,92.50599670410156,3.6575920581817627,4.64286125013366,0.24433533012511557,37.129292604626286,38.0,0.7738257294037679
3,45,1.25,0.16,99.52828216552734,3.820604085922241,5.3821939528014875,0.18000573931288466,34.610512665762606,49.99098667017227,0.7898105732116538,1.076756201593192,87.27949523925781,3.6761059761047363,4.592035063565669,0.25070769281102995,38.859389268011384,38.0,0.7750870702830277
3,46,1.25,0.16,99.53031921386719,3.82089900970459,5.384585249752737,0.18000459145030773,34.57023280873477,49.9932400026292,0.7898104337530424,1.076800513973682,96.51223754882812,3.6814191341400146,4.785128514118124,0.24212274604569897,37.22155559591975,38.0,0.7776002370628743
3,47,1.25,0.16,99.53243255615234,3.821192979812622,5.38697817707954,0.18000367316024618,34.528330779706835,49.9949300019719,0.7898077807758203,1.0768468917984009,69.26361083984375,3.6693153381347656,3.9504511749394267,0.25841576885804357,40.582516613267494,38.0,0.7616612203332848
3,48,1.25,0.16,99.53463745117188,3.821491003036499,5.389404463823978,0.18000293852819693,34.48495399257064,49.996197501478925,0.7898036832950065,1.0768955682237262,87.8585205078125,3.6558291912078857,4.324740220709076,0.24273261508643484,35.29125830663375,38.0,0.7631461761251971
3,49,1.25,0.16,99.53689575195312,3.8217954635620117,5.391882338249672,0.18000235082255756,34.440369911277145,49.997148126109195,0.7897990426948144,1.076945447136311,90.85454559326172,3.6636126041412354,4.615527090498759,0.24619768874883538,37.39780353075828,38.0,0.7735212515309301
3,50,1.25,0.16,99.5391845703125,3.8221073150634766,5.394418647185413,0.18000188065804604,34.39489833673902,49.99786109458189,0.78979454230965,1.0769958875593222,94.64974975585938,3.670078992843628,4.828898464048213,0.24786565221977142,38.222694604429435,38.0,0.7801779777150631
3,51,1.25,0.16,99.5414810180664,3.8224258422851562,5.3970116110695265,0.18000150452643682,34.348862348769195,49.99839582093642,0.7897906430605306,1.077046305473504,80.14237213134766,3.682903528213501,4.429372962848548,0.25745192118987964,40.06612730862341,38.0,0.7727323406513761
3,52,1.25,0.16,99.54379272460938,3.8227505683898926,5.399653633332204,0.18000120362114946,34.30255617512965,49.99879686570232,0.7897876070959554,1.077096920395775,95.43315887451172,3.6507256031036377,4.654014626110809,0.2419615369519037,35.033063654311704,38.0,0.7709518549309419
3,53,1.25,0.16,99.54606628417969,3.8230810165405273,5.402333810615761,0.18000096289691958,34.25622676748139,49.999097649276735,0.7897855350581479,1.0771463298511506,67.56265258789062,3.6554453372955322,3.8265658318766067,0.25855186200781205,39.56494643897226,38.0,0.7571687930693111
3,54,1.25,0.16,99.54833984375,3.8234152793884277,5.405039971965353,0.18000077031753567,34.21006610974348,49.99932323695755,0.7897844077764244,1.0771956118744277,87.0078353881836,3.6516849994659424,4.262174904020061,0.24284148960624963,34.78247321948613,38.0,0.7608481655594301
3,55,1.25,0.16,99.55058288574219,3.823751926422119,5.407760191174305,0.18000061625402852,34.16421105332512,49.99949242771817,0.7897841258867658,1.077244003604519,92.3144760131836,3.6554391384124756,4.6445640594639155,0.24526380142621065,36.95197593622011,38.0,0.7735886123444311
3,56,1.25,0.16,99.55279541015625,3.8240878582000732,5.410483798679594,0.18000049300322282,34.118748058992566,49.999619320788625,0.7897845439626344,1.0772916086120303,88.11422729492188,3.6753950119018555,4.63126836345446,0.2509626494173357,38.68405261959931,38.0,0.775810654588233
3,57,1.25,0.16,99.55497741699219,3.8244245052337646,5.413201962383256,0.18000039440257826,34.07372103000951,49.99971449059147,0.7897854981382403,1.0773383793505535,96.207763671875,3.6793882846832275,4.814779128814313,0.24424426504168106,37.482711009811865,38.0,0.7787299038416721
3,58,1.25,0.16,99.55712127685547,3.8247592449188232,5.4159079197511355,0.1800003155220626,34.02913989696166,49.9997858679436,0.7897868257192374,1.077384200543155,70.72310638427734,3.6756460666656494,4.046303710794828,0.2592198352511183,40.54252318373894,38.0,0.7639325484050924
3,59,1.25,0.16,99.55925750732422,3.825092315673828,5.418596962370733,0.18000025241765008,33.98498966457079,49.9998394009577,0.789788378995577,1.0774298753406013,89.16806030273438,3.650864601135254,4.389555274175164,0.24337586820089463,35.271261591869475,38.0,0.7647068244674181
